brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,log_km_driven,brand_grouped,fuel_type_grouped,km_per_year
Renault,Duster,9,66000,Individual,Diesel,Manual,19.01,1461,108.45,5,428000,12.966880811009803,11.097425172408931,Renault,Diesel,7333.333333333333
Maruti,Baleno,3,16315,Dealer,Petrol,Manual,21.4,1197,83.1,5,590000,13.28787951079572,9.699901500437448,Maruti,Petrol,5438.333333333333
Maruti,Swift,1,9000,Individual,Petrol,Manual,21.21,1197,81.8,5,550000,13.217675375388819,9.105090961257085,Maruti,Petrol,9000.0
Toyota,Innova,5,35000,Dealer,Petrol,Manual,11.25,2694,163.7,7,1575000,14.269766465162304,10.463131911491967,Toyota,Petrol,7000.0
BMW,6,3,20000,Dealer,Petrol,Automatic,14.28,1998,254.7,4,4575000,15.336117475270969,9.90353755128617,BMW,Petrol,6666.666666666667
Maruti,Ciaz,6,102000,Individual,Petrol,Manual,20.73,1373,91.1,5,551000,13.219491903015438,11.532737896139919,Maruti,Petrol,17000.0
Hyundai,Venue,1,10000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1039000,13.853770232544809,9.210440366976517,Hyundai,Diesel,10000.0
Maruti,Swift Dzire,10,83000,Individual,Petrol,Manual,17.5,1298,85.8,5,220000,12.301387370778713,11.326607934898927,Maruti,Petrol,8300.0
Mercedes-Benz,E-Class,6,65000,Dealer,Diesel,Automatic,13.0,2987,261.5,5,2500000,14.731801689838349,11.082157933374816,Mercedes-Benz,Diesel,10833.333333333334
Ford,Ecosport,5,41666,Dealer,Petrol,Automatic,15.63,1499,110.4,5,715000,13.480039220276565,10.637464727584328,Ford,Petrol,8333.2
Maruti,Swift,6,46138,Trustmark Dealer,Petrol,Manual,20.4,1197,81.8,5,400000,12.899222326086994,10.73941385832426,Maruti,Petrol,7689.666666666667
Maruti,Eeco,5,55000,Individual,CNG,Manual,21.94,1196,61.7,5,270000,12.506180941677357,10.915106645867503,Maruti,CNG,11000.0
Maruti,Swift Dzire,3,36725,Dealer,Petrol,Automatic,21.21,1197,81.8,5,725000,13.493928313146206,10.511240230079125,Maruti,Petrol,12241.666666666666
Honda,WR-V,4,50000,Dealer,Diesel,Manual,25.5,1498,98.6,5,700000,13.45883704259595,10.819798284210286,Honda,Diesel,12500.0
Volvo,XC,1,9000,Dealer,Diesel,Automatic,17.2,1969,235.0,7,8195000,15.919034892185685,9.105090961257085,Volvo,Diesel,9000.0
Toyota,Fortuner,4,45000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2750000,14.827111833279051,10.714439990727769,Toyota,Diesel,11250.0
Maruti,Ertiga,5,58000,Dealer,Diesel,Manual,25.47,1248,88.5,7,665000,13.407543823396258,10.968215530759236,Maruti,Diesel,11600.0
Maruti,Baleno,4,46931,Trustmark Dealer,Petrol,Manual,21.01,1197,81.8,5,500000,13.122365377402328,10.756455024543515,Maruti,Petrol,11732.75
Hyundai,i20,5,30000,Individual,Diesel,Manual,22.54,1396,88.73,5,554000,13.224921770781943,10.308985993422082,Hyundai,Diesel,6000.0
Honda,City,4,15000,Dealer,Petrol,Manual,16.8,1497,116.3,5,835000,13.635188201437066,9.61587214452889,Honda,Petrol,3750.0
Volkswagen,Polo,6,34156,Dealer,Petrol,Manual,16.47,1198,74.0,5,445000,13.005831808336863,10.438722822031876,Volkswagen,Petrol,5692.666666666667
Honda,City,7,70000,Dealer,Diesel,Manual,26.0,1498,98.6,5,550000,13.217675375388819,11.156264806643742,Honda,Diesel,10000.0
Maruti,Swift,2,18800,Dealer,Petrol,Manual,20.4,1197,83.11,5,515000,13.151924121391561,9.841665338892785,Maruti,Petrol,9400.0
Maruti,Ciaz,6,49000,Dealer,Diesel,Manual,28.09,1248,88.5,5,550000,13.217675375388819,10.799595985047786,Maruti,Diesel,8166.666666666667
Volkswagen,Vento,8,75000,Dealer,Diesel,Manual,20.54,1598,103.6,5,365000,12.807655372286902,11.225256725762893,Volkswagen,Diesel,9375.0
Honda,City,7,56000,Dealer,Petrol,Manual,17.4,1497,117.3,5,500000,13.122365377402328,10.933124826700707,Honda,Petrol,8000.0
Land Rover,Rover,3,18000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,4500000,15.319588176962746,9.798182590890704,Land Rover,Diesel,6000.0
Tata,Tiago,2,23000,Dealer,Petrol,Manual,23.84,1199,84.0,5,445000,13.005831808336863,10.043292972227004,Tata,Petrol,11500.0
Maruti,Baleno,4,20000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,710000,13.47302165746721,9.90353755128617,Maruti,Petrol,5000.0
Maruti,Vitara,5,120000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000,13.45883704259595,11.695255355062795,Maruti,Diesel,24000.0
Maruti,Wagon R,6,53000,Dealer,CNG,Manual,26.2,998,58.2,5,350000,12.765691290604371,10.87806606028079,Maruti,CNG,8833.333333333334
Maruti,Swift Dzire,8,112000,Individual,Diesel,Manual,23.4,1248,74.0,5,345000,12.75130259456002,11.626263078808801,Maruti,Diesel,14000.0
Ford,Figo,10,43493,Dealer,Petrol,Manual,15.6,1196,70.0,5,199000,12.201065128819632,10.680378276528932,Ford,Petrol,4349.3
Mercedes-Benz,C-Class,3,6577,Dealer,Petrol,Automatic,14.74,1991,181.03,5,3480000,15.062543139106937,8.791486026749002,Mercedes-Benz,Petrol,2192.3333333333335
Honda,Amaze,3,6905,Dealer,Petrol,Automatic,19.0,1199,88.76,5,750000,13.527829818844937,8.840145877949938,Honda,Petrol,2301.6666666666665
Maruti,Celerio,4,24513,Dealer,Petrol,Manual,21.63,998,67.04,5,525000,13.171155446333852,10.10699966190111,Maruti,Petrol,6128.25
Maruti,Swift,5,76508,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,399000,12.896719202134523,11.245163659953578,Maruti,Petrol,15301.6
Hyundai,Verna,4,28500,Dealer,Diesel,Manual,22.32,1582,126.3,5,825000,13.623139877437296,10.25769445336048,Hyundai,Diesel,7125.0
Honda,City,12,77000,Dealer,Petrol,Manual,17.0,1497,118.0,5,385000,12.861001210669146,11.251573687764477,Honda,Petrol,6416.666666666667
Mercedes-Benz,E-Class,8,125000,Dealer,Petrol,Automatic,12.3,1796,185.0,5,1525000,14.23750562376114,11.736077016252437,Mercedes-Benz,Petrol,15625.0
Honda,Amaze,3,18000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,635000,13.361381852676738,9.798182590890704,Honda,Petrol,6000.0
Maruti,Wagon R,6,23853,Dealer,Petrol,Automatic,21.79,998,67.05,5,460000,13.038983942375959,10.079707197138614,Maruti,Petrol,3975.5
Hyundai,Verna,8,78000,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000,13.017005083966255,11.264476926102367,Hyundai,Diesel,9750.0
Honda,WR-V,4,79000,Dealer,Petrol,Manual,17.5,1199,88.7,5,715000,13.480039220276565,11.277215789596893,Honda,Petrol,19750.0
Honda,City,9,37323,Dealer,Petrol,Manual,17.0,1497,118.0,5,400000,12.899222326086994,10.527391830353913,Honda,Petrol,4147.0
Renault,KWID,4,22000,Dealer,Petrol,Manual,23.01,999,67.0,5,295000,12.59473402514672,9.99884318585288,Renault,Petrol,5500.0
Maruti,Swift,4,95000,Dealer,Diesel,Manual,28.4,1248,74.0,5,615000,13.329379172803593,11.461642696843066,Maruti,Diesel,23750.0
Maruti,Alto,7,70000,Individual,Petrol,Manual,22.74,796,47.3,5,175000,12.07254696717504,11.156264806643742,Maruti,Petrol,10000.0
Maruti,Eeco,5,203125,Individual,Petrol,Manual,15.37,1196,73.0,5,240000,12.388398368982115,12.221581755130943,Maruti,Petrol,40625.0
Maruti,Ciaz,5,24603,Dealer,Petrol,Manual,20.73,1373,91.1,5,695000,13.451668563394815,10.110664310328259,Maruti,Petrol,4920.6
BMW,3,8,80000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1600000,14.285514812209815,11.289794413577894,BMW,Diesel,10000.0
Maruti,Ertiga,3,75000,Dealer,Diesel,Manual,25.47,1248,88.5,7,950000,13.76421831620775,11.225256725762893,Maruti,Diesel,25000.0
Hyundai,i20,9,64198,Dealer,Diesel,Manual,21.9,1396,90.0,5,415000,12.936036208848487,11.069742913232753,Hyundai,Diesel,7133.111111111111
Ford,Figo,10,57342,Dealer,Petrol,Manual,15.6,1196,70.0,5,250000,12.429220196836383,10.956806057566476,Ford,Petrol,5734.2
Maruti,Wagon R,3,15000,Individual,Petrol,Manual,20.51,998,67.04,5,440000,12.994532278619134,9.61587214452889,Maruti,Petrol,5000.0
Hyundai,i20,5,60000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000,13.304686600863562,11.002116507732017,Hyundai,Petrol,12000.0
Maruti,Ertiga,7,60000,Individual,Petrol,Manual,16.02,1373,93.7,7,650000,13.384729180332174,11.002116507732017,Maruti,Petrol,8571.42857142857
Honda,Amaze,8,42000,Dealer,Diesel,Manual,25.8,1498,98.6,5,475000,13.07107218827772,10.645448706505872,Honda,Diesel,5250.0
Maruti,Celerio,6,57226,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,13.017005083966255,10.954781093969759,Maruti,Petrol,9537.666666666666
Maruti,Alto,5,50000,Individual,Petrol,Manual,24.7,796,47.3,5,240000,12.388398368982115,10.819798284210286,Maruti,Petrol,10000.0
Honda,Jazz,3,17843,Dealer,Petrol,Automatic,17.1,1199,88.51,5,925000,13.73755009757506,9.789422596248155,Honda,Petrol,5947.666666666667
Volkswagen,Vento,6,61000,Dealer,Petrol,Manual,15.04,1598,103.2,5,530000,13.180634172318978,11.0186455364637,Volkswagen,Petrol,10166.666666666666
Maruti,Baleno,3,40000,Individual,Petrol,Manual,21.4,1197,83.1,5,520000,13.161586013632684,10.596659732783579,Maruti,Petrol,13333.333333333334
Hyundai,Grand i10,4,38343,Dealer,Petrol,Manual,18.9,1197,81.86,5,530000,13.180634172318978,10.554353340839468,Hyundai,Petrol,9585.75
Hyundai,Grand i10,7,56494,Dealer,Diesel,Manual,24.0,1120,70.0,5,390000,12.873904582205107,10.941907417643346,Hyundai,Diesel,8070.571428571428
Hyundai,i10,8,32545,Dealer,Petrol,Manual,20.36,1197,78.9,5,325000,12.691583538230217,10.39040975222056,Hyundai,Petrol,4068.125
Honda,Amaze,3,26718,Dealer,Diesel,Manual,24.7,1498,98.63,5,935000,13.74830287778897,10.193130201800543,Honda,Diesel,8906.0
Mahindra,XUV500,3,17750,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1675000,14.331324320256051,9.784197131344804,Mahindra,Diesel,5916.666666666667
Honda,City,3,20000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1245000,14.034646891093473,9.90353755128617,Honda,Petrol,6666.666666666667
Ford,Ecosport,6,15000,Individual,Diesel,Manual,22.77,1498,98.59,5,770000,13.554147092530322,9.61587214452889,Ford,Diesel,2500.0
Hyundai,Verna,8,75842,Dealer,Diesel,Automatic,22.32,1582,126.32,5,625000,13.345508528717259,11.236420693108572,Hyundai,Diesel,9480.25
Maruti,Celerio,5,70000,Individual,Petrol,Manual,23.1,998,67.04,5,420000,12.948012371209098,11.156264806643742,Maruti,Petrol,14000.0
Maruti,Vitara,2,13000,Dealer,Diesel,Manual,24.3,1248,88.5,5,951000,13.765270393051685,9.472781556562168,Maruti,Diesel,6500.0
Maruti,Ertiga,8,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,600000,13.304686600863562,11.407576060361786,Maruti,Diesel,11250.0
Maruti,Eeco,2,70000,Individual,Petrol,Manual,15.37,1196,73.0,5,400000,12.899222326086994,11.156264806643742,Maruti,Petrol,35000.0
Maruti,Ertiga,4,34000,Dealer,Diesel,Manual,24.52,1248,88.5,7,885000,13.69334405393293,10.434145214930487,Maruti,Diesel,8500.0
Renault,KWID,2,10000,Individual,Petrol,Manual,23.01,999,67.0,5,410000,12.923914877701906,9.210440366976517,Renault,Petrol,5000.0
Maruti,Ertiga,7,53247,Dealer,CNG,Manual,22.8,1373,80.9,7,599000,13.303018546545275,10.882715524180881,Maruti,CNG,7606.714285714285
Honda,City,6,37000,Dealer,Petrol,Manual,17.4,1497,117.3,5,715000,13.480039220276565,10.518700218288165,Honda,Petrol,6166.666666666667
Maruti,Vitara,4,114000,Dealer,Diesel,Manual,24.3,1248,88.5,5,775000,13.560619598657233,11.643962499267984,Maruti,Diesel,28500.0
Maruti,Ertiga,8,61034,Dealer,Diesel,Manual,20.77,1248,88.8,7,735000,13.507627138738266,11.0192027491039,Maruti,Diesel,7629.25
BMW,X1,9,69000,Dealer,Diesel,Automatic,19.62,1998,190.0,5,1350000,14.115615891155079,11.141876276228,BMW,Diesel,7666.666666666667
Hyundai,Santro,13,54000,Dealer,Petrol,Manual,17.92,1086,62.1,5,235000,12.367345048436391,10.896757843893464,Hyundai,Petrol,4153.846153846154
Maruti,Swift Dzire,3,24381,Dealer,Petrol,Automatic,18.5,1197,83.14,5,725000,13.493928313146206,10.101600434125091,Maruti,Petrol,8127.0
Mahindra,XUV500,3,68000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1650000,14.316286451937186,11.127277689932466,Mahindra,Diesel,22666.666666666668
Honda,Amaze,7,92500,Individual,Diesel,Manual,25.8,1498,98.6,5,300000,12.611541086966115,11.434974734252892,Honda,Diesel,13214.285714285714
Tata,Nexon,4,41000,Dealer,Diesel,Manual,21.5,1497,108.5,5,825000,13.623139877437296,10.62135173563291,Tata,Diesel,10250.0
Volkswagen,Vento,6,40000,Individual,Petrol,Manual,15.04,1598,103.2,5,500000,13.122365377402328,10.596659732783579,Volkswagen,Petrol,6666.666666666667
Maruti,Swift,10,120000,Individual,Diesel,Manual,22.9,1248,74.0,5,250000,12.429220196836383,11.695255355062795,Maruti,Diesel,12000.0
Hyundai,i20,6,32000,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000,13.217675375388819,10.373522431293592,Hyundai,Petrol,5333.333333333333
Honda,City,4,70000,Dealer,Petrol,Manual,17.4,1497,117.6,5,835000,13.635188201437066,11.156264806643742,Honda,Petrol,17500.0
Honda,WR-V,2,30000,Individual,Petrol,Manual,17.5,1199,88.7,5,865000,13.670485941982712,10.308985993422082,Honda,Petrol,15000.0
Hyundai,Grand i10,6,54000,Dealer,Petrol,Manual,18.9,1197,81.86,5,365000,12.807655372286902,10.896757843893464,Hyundai,Petrol,9000.0
Toyota,Fortuner,4,56000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2599000,14.770637698386924,10.933124826700707,Toyota,Diesel,14000.0
BMW,3,11,95000,Dealer,Diesel,Automatic,13.2,1995,170.0,5,1040000,13.854732232655556,11.461642696843066,BMW,Diesel,8636.363636363636
Maruti,Baleno,4,26000,Dealer,Petrol,Manual,21.4,1197,83.1,5,770000,13.554147092530322,10.165890277802454,Maruti,Petrol,6500.0
Maruti,Swift Dzire,7,70000,Dealer,Petrol,Manual,19.1,1197,85.8,5,450000,13.017005083966255,11.156264806643742,Maruti,Petrol,10000.0
Maruti,Swift Dzire,7,55000,Dealer,Petrol,Manual,20.85,1197,83.14,5,511000,13.144126826131089,10.915106645867503,Maruti,Petrol,7857.142857142857
Hyundai,Creta,5,25286,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1025000,13.840204146163925,10.138045708665592,Hyundai,Petrol,5057.2
Honda,CR-V,11,137000,Dealer,Petrol,Manual,10.8,2354,152.0,5,535000,13.190023895035274,11.827743504053695,Honda,Petrol,12454.545454545454
Mahindra,XUV500,6,186000,Individual,Diesel,Manual,15.1,2179,140.0,7,1000000,13.815511557963774,12.133507329024972,Mahindra,Diesel,31000.0
Toyota,Camry,6,60000,Individual,Hybrid,Automatic,19.16,2494,157.7,5,2000000,14.508658238524095,11.002116507732017,Toyota,Other,10000.0
Hyundai,Santro,3,2925,Dealer,Petrol,Manual,20.3,1086,68.07,5,525000,13.171155446333852,7.98139158158007,Hyundai,Petrol,975.0
Tata,Harrier,2,13000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1711000,14.352589137327696,9.472781556562168,Tata,Diesel,6500.0
Toyota,Innova,10,213141,Dealer,Diesel,Manual,12.8,2494,102.0,7,775000,13.560619598657233,12.269713889234723,Toyota,Diesel,21314.1
Ford,Ecosport,3,16000,Dealer,Petrol,Manual,15.9,1496,120.69,5,875000,13.681980308196241,9.680406499268875,Ford,Petrol,5333.333333333333
Hyundai,i20,5,8500,Dealer,Petrol,Manual,18.5,1197,80.0,5,540000,13.199326270390594,9.04793908261736,Hyundai,Petrol,1700.0
Hyundai,Creta,5,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,800000,13.592368256649284,11.002116507732017,Hyundai,Diesel,12000.0
Honda,City,4,35000,Individual,Diesel,Manual,26.0,1498,98.6,5,850000,13.652992804936396,10.463131911491967,Honda,Diesel,8750.0
Volkswagen,Polo,6,38000,Dealer,Petrol,Manual,16.47,1198,74.0,5,475000,13.07107218827772,10.545367754151743,Volkswagen,Petrol,6333.333333333333
Honda,Amaze,6,73000,Dealer,Petrol,Manual,18.0,1198,86.7,5,465000,13.049794835104816,11.19822841866684,Honda,Petrol,12166.666666666666
Hyundai,Grand i10,5,28500,Dealer,Petrol,Manual,18.9,1197,82.0,5,535000,13.190023895035274,10.25769445336048,Hyundai,Petrol,5700.0
Hyundai,i20,3,114252,Individual,Diesel,Manual,22.54,1396,88.73,5,750000,13.527829818844937,11.6461705666174,Hyundai,Diesel,38084.0
Renault,KWID,5,26844,Dealer,Petrol,Manual,25.17,799,53.3,5,295000,12.59473402514672,10.19783486285667,Renault,Petrol,5368.8
Skoda,Rapid,3,60000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,990000,13.805461232211272,11.002116507732017,Skoda,Diesel,20000.0
Hyundai,i20,3,29000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,895000,13.704580114574805,10.275085591132715,Hyundai,Petrol,9666.666666666666
BMW,5,11,90000,Dealer,Diesel,Automatic,11.5,2993,235.0,5,1695000,14.343193888767015,11.407576060361786,BMW,Diesel,8181.818181818182
Maruti,Swift,9,112755,Dealer,Diesel,Manual,22.9,1248,74.0,5,485000,13.091906231773164,11.632981471026659,Maruti,Diesel,12528.333333333334
Maruti,Wagon R,7,43932,Dealer,Petrol,Manual,20.51,998,67.04,5,320000,12.676079399771027,10.690421025100237,Maruti,Petrol,6276.0
Toyota,Innova,5,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1625000,14.301018989130402,10.933124826700707,Toyota,Diesel,11200.0
Honda,City,3,29000,Dealer,Petrol,Manual,17.4,1497,117.6,5,850000,13.652992804936396,10.275085591132715,Honda,Petrol,9666.666666666666
Hyundai,Grand i10,4,38465,Individual,Diesel,Manual,24.0,1186,73.97,5,500000,13.122365377402328,10.557530013215313,Hyundai,Diesel,9616.25
Toyota,Yaris,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1050000,13.864301674514206,10.12667110305036,Toyota,Petrol,8333.333333333334
Mahindra,Bolero,6,90000,Individual,Diesel,Manual,15.96,2523,62.1,7,550000,13.217675375388819,11.407576060361786,Mahindra,Diesel,15000.0
Hyundai,Venue,2,14500,Dealer,Petrol,Manual,18.27,998,118.35,5,1025000,13.840204146163925,9.581972891547895,Hyundai,Petrol,7250.0
Toyota,Innova,4,65000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1375000,14.13396501635527,11.082157933374816,Toyota,Diesel,16250.0
Mahindra,Scorpio,4,37000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1090000,13.901689171636098,10.518700218288165,Mahindra,Diesel,9250.0
Hyundai,i10,7,96000,Dealer,Petrol,Manual,20.36,1197,78.9,5,385000,12.861001210669146,11.472113887062386,Hyundai,Petrol,13714.285714285714
Maruti,Wagon R,5,36044,Dealer,CNG,Manual,26.6,998,58.16,5,415000,12.936036208848487,10.49252343683868,Maruti,CNG,7208.8
Mahindra,XUV500,2,10000,Individual,Diesel,Manual,15.1,2179,152.87,7,1550000,14.253766134056512,9.210440366976517,Mahindra,Diesel,5000.0
Toyota,Fortuner,8,72000,Dealer,Diesel,Manual,13.0,2982,168.5,7,1250000,14.038654909278163,11.184435286790631,Toyota,Diesel,9000.0
Mahindra,KUV100,2,5000,Individual,Diesel,Manual,25.32,1198,77.0,6,700000,13.45883704259595,8.517393171418904,Mahindra,Diesel,2500.0
Ford,Ecosport,3,28000,Dealer,Diesel,Manual,23.0,1498,98.96,5,811000,13.606024566142413,10.239995502805316,Ford,Diesel,9333.333333333334
Maruti,Swift,9,78000,Dealer,Diesel,Manual,22.9,1248,74.0,5,475000,13.07107218827772,11.264476926102367,Maruti,Diesel,8666.666666666666
Hyundai,Creta,6,79825,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1025000,13.840204146163925,11.287604544908211,Hyundai,Diesel,13304.166666666666
Ford,Ecosport,6,70000,Individual,Diesel,Manual,22.77,1498,98.59,5,650000,13.384729180332174,11.156264806643742,Ford,Diesel,11666.666666666666
Skoda,Octavia,7,35000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1075000,13.887832149776026,10.463131911491967,Skoda,Diesel,5000.0
Hyundai,Verna,8,120000,Individual,Petrol,Manual,17.43,1396,105.5,5,390000,12.873904582205107,11.695255355062795,Hyundai,Petrol,15000.0
Maruti,Ertiga,6,81000,Dealer,CNG,Manual,22.8,1373,80.9,7,640000,13.369225017834633,11.302216779257382,Maruti,CNG,13500.0
Hyundai,i20,4,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,625000,13.345508528717259,11.002116507732017,Hyundai,Diesel,15000.0
Maruti,Alto,4,23000,Individual,Petrol,Manual,23.95,998,67.05,5,390000,12.873904582205107,10.043292972227004,Maruti,Petrol,5750.0
Toyota,Innova,6,51452,Dealer,Diesel,Manual,12.99,2494,100.6,8,1095000,13.90626583447433,10.84842404860019,Toyota,Diesel,8575.333333333334
Maruti,Swift Dzire,6,105240,Dealer,Diesel,Manual,23.4,1248,74.0,5,530000,13.180634172318978,11.564008237199545,Maruti,Diesel,17540.0
Maruti,Celerio,5,87187,Dealer,Diesel,Manual,27.62,793,47.0,5,399000,12.896719202134523,11.375821985748404,Maruti,Diesel,17437.4
Skoda,Superb,12,68000,Dealer,Petrol,Automatic,12.0,3597,260.0,5,499000,13.120363378739663,11.127277689932466,Skoda,Petrol,5666.666666666667
Volkswagen,Polo,4,27000,Dealer,Petrol,Manual,16.2,1199,74.0,5,695000,13.451668563394815,10.203629181337648,Volkswagen,Petrol,6750.0
Maruti,Ertiga,4,50000,Dealer,Diesel,Manual,24.2,1498,93.87,7,740000,13.51440681653079,10.819798284210286,Maruti,Diesel,12500.0
Datsun,GO,3,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,410000,12.923914877701906,10.463131911491967,Datsun,Petrol,11666.666666666666
Hyundai,Grand i10,6,100000,Individual,Petrol,Manual,18.9,1197,82.0,5,400000,12.899222326086994,11.51293546492023,Hyundai,Petrol,16666.666666666668
Honda,WR-V,3,20000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,13.76421831620775,9.90353755128617,Honda,Diesel,6666.666666666667
Audi,A4,9,40000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1650000,14.316286451937186,10.596659732783579,Audi,Diesel,4444.444444444444
Honda,City,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,272000,12.513561021741964,11.082157933374816,Honda,Petrol,5416.666666666667
Maruti,Vitara,4,35000,Individual,Diesel,Manual,24.3,1248,88.5,5,950000,13.76421831620775,10.463131911491967,Maruti,Diesel,8750.0
Hyundai,Elantra,8,75000,Dealer,Petrol,Automatic,14.5,1797,147.5,5,630000,13.353476685668044,11.225256725762893,Hyundai,Petrol,9375.0
Hyundai,i20,6,76430,Dealer,Diesel,Manual,22.54,1396,88.73,5,625000,13.345508528717259,11.244143652018929,Hyundai,Diesel,12738.333333333334
Maruti,Wagon R,4,28763,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,12.899222326086994,10.266879884222385,Maruti,CNG,7190.75
Honda,City,6,55000,Dealer,Petrol,Manual,16.8,1497,116.3,5,785000,13.573440270649085,10.915106645867503,Honda,Petrol,9166.666666666666
Mercedes-Benz,E-Class,12,96000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1050000,13.864301674514206,11.472113887062386,Mercedes-Benz,Diesel,8000.0
Ford,Endeavour,5,70000,Dealer,Diesel,Manual,13.5,2198,157.7,7,2090000,14.55267510240978,11.156264806643742,Ford,Diesel,14000.0
Mercedes-Benz,C-Class,5,28594,Dealer,Petrol,Automatic,14.74,1991,184.0,5,2800000,14.845130332288226,10.260987156349417,Mercedes-Benz,Petrol,5718.8
